timestamp,short_address,terminal_id,stage,period_ms,sequence,accepted_count,rejected_count,application_length,gateway_frame_length,rssi_dbm
2026-07-29T15:39:40.712+08:00,0xB25B,1,1,500,60,60,0,32,49,-56
2026-07-29T15:39:41.216+08:00,0xB25B,1,1,500,61,61,0,32,49,-59
2026-07-29T15:39:41.712+08:00,0xB25B,1,1,500,62,62,0,32,49,-57
2026-07-29T15:39:42.213+08:00,0xB25B,1,1,500,63,63,0,32,49,-58
2026-07-29T15:39:42.712+08:00,0xB25B,1,1,500,64,64,0,32,49,-58
2026-07-29T15:39:43.221+08:00,0xB25B,1,1,500,65,65,0,32,49,-58
2026-07-29T15:39:43.714+08:00,0xB25B,1,1,500,66,66,0,32,49,-59
2026-07-29T15:39:44.221+08:00,0xB25B,1,1,500,67,67,0,32,49,-57
2026-07-29T15:39:44.713+08:00,0xB25B,1,1,500,68,68,0,32,49,-57
2026-07-29T15:39:45.217+08:00,0xB25B,1,1,500,69,69,0,32,49,-57
2026-07-29T15:39:45.713+08:00,0xB25B,1,1,500,70,70,0,32,49,-59
2026-07-29T15:39:46.217+08:00,0xB25B,1,1,500,71,71,0,32,49,-58
2026-07-29T15:39:46.713+08:00,0xB25B,1,1,500,72,72,0,32,49,-57
2026-07-29T15:39:47.213+08:00,0xB25B,1,1,500,73,73,0,32,49,-57
2026-07-29T15:39:47.716+08:00,0xB25B,1,1,500,74,74,0,32,49,-58
2026-07-29T15:39:48.215+08:00,0xB25B,1,1,500,75,75,0,32,49,-57
2026-07-29T15:39:48.715+08:00,0xB25B,1,1,500,76,76,0,32,49,-57
2026-07-29T15:39:49.217+08:00,0xB25B,1,1,500,77,77,0,32,49,-57
2026-07-29T15:39:49.720+08:00,0xB25B,1,1,500,78,78,0,32,49,-57
2026-07-29T15:39:50.216+08:00,0xB25B,1,1,500,79,79,0,32,49,-57
2026-07-29T15:39:50.715+08:00,0xB25B,1,1,500,80,80,0,32,49,-58
2026-07-29T15:39:51.225+08:00,0xB25B,1,1,500,81,81,0,32,49,-57
2026-07-29T15:39:51.716+08:00,0xB25B,1,1,500,82,82,0,32,49,-58
2026-07-29T15:39:52.225+08:00,0xB25B,1,1,500,83,83,0,32,49,-58
2026-07-29T15:39:52.717+08:00,0xB25B,1,1,500,84,84,0,32,49,-58
2026-07-29T15:39:53.223+08:00,0xB25B,1,1,500,85,85,0,32,49,-58
2026-07-29T15:39:53.715+08:00,0xB25B,1,1,500,86,86,0,32,49,-58
2026-07-29T15:39:54.222+08:00,0xB25B,1,1,500,87,87,0,32,49,-57
2026-07-29T15:39:54.720+08:00,0xB25B,1,1,500,88,88,0,32,49,-59
2026-07-29T15:39:55.220+08:00,0xB25B,1,1,500,89,89,0,32,49,-57
2026-07-29T15:39:55.717+08:00,0xB25B,1,1,500,90,90,0,32,49,-58
2026-07-29T15:39:56.217+08:00,0xB25B,1,1,500,91,91,0,32,49,-57
2026-07-29T15:39:56.728+08:00,0xB25B,1,1,500,92,92,0,32,49,-57
2026-07-29T15:39:57.217+08:00,0xB25B,1,1,500,93,93,0,32,49,-57
2026-07-29T15:39:57.716+08:00,0xB25B,1,1,500,94,94,0,32,49,-57
2026-07-29T15:39:58.222+08:00,0xB25B,1,1,500,95,95,0,32,49,-57
2026-07-29T15:39:58.717+08:00,0xB25B,1,1,500,96,96,0,32,49,-57
2026-07-29T15:39:59.222+08:00,0xB25B,1,1,500,97,97,0,32,49,-57
2026-07-29T15:39:59.718+08:00,0xB25B,1,1,500,98,98,0,32,49,-57
2026-07-29T15:40:00.219+08:00,0xB25B,1,1,500,99,99,0,32,49,-57
2026-07-29T15:40:00.717+08:00,0xB25B,1,1,500,100,100,0,32,49,-57
2026-07-29T15:40:01.220+08:00,0xB25B,1,1,500,101,101,0,32,49,-57
2026-07-29T15:40:01.717+08:00,0xB25B,1,1,500,102,102,0,32,49,-57
2026-07-29T15:40:02.216+08:00,0xB25B,1,1,500,103,103,0,32,49,-57
2026-07-29T15:40:02.718+08:00,0xB25B,1,1,500,104,104,0,32,49,-57
2026-07-29T15:40:03.226+08:00,0xB25B,1,1,500,105,105,0,32,49,-57
2026-07-29T15:40:03.721+08:00,0xB25B,1,1,500,106,106,0,32,49,-57
2026-07-29T15:40:04.219+08:00,0xB25B,1,1,500,107,107,0,32,49,-57
2026-07-29T15:40:04.725+08:00,0xB25B,1,1,500,108,108,0,32,49,-57
2026-07-29T15:40:05.220+08:00,0xB25B,1,1,500,109,109,0,32,49,-57
2026-07-29T15:40:05.719+08:00,0xB25B,1,1,500,110,110,0,32,49,-57
2026-07-29T15:40:06.221+08:00,0xB25B,1,1,500,111,111,0,32,49,-57
2026-07-29T15:40:06.718+08:00,0xB25B,1,1,500,112,112,0,32,49,-57
2026-07-29T15:40:07.221+08:00,0xB25B,1,1,500,113,113,0,32,49,-58
2026-07-29T15:40:07.719+08:00,0xB25B,1,1,500,114,114,0,32,49,-58
2026-07-29T15:40:08.220+08:00,0xB25B,1,1,500,115,115,0,32,49,-57
2026-07-29T15:40:08.726+08:00,0xB25B,1,1,500,116,116,0,32,49,-57
2026-07-29T15:40:09.220+08:00,0xB25B,1,1,500,117,117,0,32,49,-57
2026-07-29T15:40:09.719+08:00,0xB25B,1,1,500,118,118,0,32,49,-57
2026-07-29T15:40:10.220+08:00,0xB25B,1,1,500,119,119,0,32,49,-57
2026-07-29T15:40:10.721+08:00,0xB25B,1,1,500,120,120,0,32,49,-57
2026-07-29T15:40:11.226+08:00,0xB25B,1,1,500,121,121,0,32,49,-57
2026-07-29T15:40:11.727+08:00,0xB25B,1,1,500,122,122,0,32,49,-57
2026-07-29T15:40:12.224+08:00,0xB25B,1,1,500,123,123,0,32,49,-57
2026-07-29T15:40:12.724+08:00,0xB25B,1,1,500,124,124,0,32,49,-57
2026-07-29T15:40:13.223+08:00,0xB25B,1,1,500,125,125,0,32,49,-58
2026-07-29T15:40:13.723+08:00,0xB25B,1,1,500,126,126,0,32,49,-58
2026-07-29T15:40:14.223+08:00,0xB25B,1,1,500,127,127,0,32,49,-58
2026-07-29T15:40:14.723+08:00,0xB25B,1,1,500,128,128,0,32,49,-57
2026-07-29T15:40:15.224+08:00,0xB25B,1,1,500,129,129,0,32,49,-58
2026-07-29T15:40:15.726+08:00,0xB25B,1,1,500,130,130,0,32,49,-59
2026-07-29T15:40:16.235+08:00,0xB25B,1,1,500,131,131,0,32,49,-58
2026-07-29T15:40:16.731+08:00,0xB25B,1,1,500,132,132,0,32,49,-58
2026-07-29T15:40:17.226+08:00,0xB25B,1,1,500,133,133,0,32,49,-57
2026-07-29T15:40:17.725+08:00,0xB25B,1,1,500,134,134,0,32,49,-57
2026-07-29T15:40:18.233+08:00,0xB25B,1,1,500,135,135,0,32,49,-57
2026-07-29T15:40:18.725+08:00,0xB25B,1,1,500,136,136,0,32,49,-57
2026-07-29T15:40:19.225+08:00,0xB25B,1,1,500,137,137,0,32,49,-57
2026-07-29T15:40:19.725+08:00,0xB25B,1,1,500,138,138,0,32,49,-57
2026-07-29T15:40:20.227+08:00,0xB25B,1,1,500,139,139,0,32,49,-58
2026-07-29T15:40:20.725+08:00,0xB25B,1,1,500,140,140,0,32,49,-58
2026-07-29T15:40:21.225+08:00,0xB25B,1,1,500,141,141,0,32,49,-57
2026-07-29T15:40:21.726+08:00,0xB25B,1,1,500,142,142,0,32,49,-57
2026-07-29T15:40:22.227+08:00,0xB25B,1,1,500,143,143,0,32,49,-57
2026-07-29T15:40:22.727+08:00,0xB25B,1,1,500,144,144,0,32,49,-57
2026-07-29T15:40:23.226+08:00,0xB25B,1,1,500,145,145,0,32,49,-57
2026-07-29T15:40:23.725+08:00,0xB25B,1,1,500,146,146,0,32,49,-57
2026-07-29T15:40:24.227+08:00,0xB25B,1,1,500,147,147,0,32,49,-57
2026-07-29T15:40:24.726+08:00,0xB25B,1,1,500,148,148,0,32,49,-57
2026-07-29T15:40:25.226+08:00,0xB25B,1,1,500,149,149,0,32,49,-57
2026-07-29T15:40:25.726+08:00,0xB25B,1,1,500,150,150,0,32,49,-57
2026-07-29T15:40:26.227+08:00,0xB25B,1,1,500,151,151,0,32,49,-56
2026-07-29T15:40:26.726+08:00,0xB25B,1,1,500,152,152,0,32,49,-56
2026-07-29T15:40:27.227+08:00,0xB25B,1,1,500,153,153,0,32,49,-56
2026-07-29T15:40:27.727+08:00,0xB25B,1,1,500,154,154,0,32,49,-56
2026-07-29T15:40:28.227+08:00,0xB25B,1,1,500,155,155,0,32,49,-56
2026-07-29T15:40:28.728+08:00,0xB25B,1,1,500,156,156,0,32,49,-56
2026-07-29T15:40:29.228+08:00,0xB25B,1,1,500,157,157,0,32,49,-57
2026-07-29T15:40:29.729+08:00,0xB25B,1,1,500,158,158,0,32,49,-57
2026-07-29T15:40:30.228+08:00,0xB25B,1,1,500,159,159,0,32,49,-56
2026-07-29T15:40:30.728+08:00,0xB25B,1,1,500,160,160,0,32,49,-56
2026-07-29T15:40:31.226+08:00,0xB25B,1,1,500,161,161,0,32,49,-56
2026-07-29T15:40:31.727+08:00,0xB25B,1,1,500,162,162,0,32,49,-57
2026-07-29T15:40:32.227+08:00,0xB25B,1,1,500,163,163,0,32,49,-57
2026-07-29T15:40:32.728+08:00,0xB25B,1,1,500,164,164,0,32,49,-57
2026-07-29T15:40:33.232+08:00,0xB25B,1,1,500,165,165,0,32,49,-57
2026-07-29T15:40:33.728+08:00,0xB25B,1,1,500,166,166,0,32,49,-57
2026-07-29T15:40:34.229+08:00,0xB25B,1,1,500,167,167,0,32,49,-57
2026-07-29T15:40:34.729+08:00,0xB25B,1,1,500,168,168,0,32,49,-58
2026-07-29T15:40:35.246+08:00,0xB25B,1,1,500,169,169,0,32,49,-57
2026-07-29T15:40:35.732+08:00,0xB25B,1,1,500,170,170,0,32,49,-57
2026-07-29T15:40:36.232+08:00,0xB25B,1,1,500,171,171,0,32,49,-56
2026-07-29T15:40:36.735+08:00,0xB25B,1,1,500,172,172,0,32,49,-57
2026-07-29T15:40:37.231+08:00,0xB25B,1,1,500,173,173,0,32,49,-58
2026-07-29T15:40:37.730+08:00,0xB25B,1,1,500,174,174,0,32,49,-57
2026-07-29T15:40:38.230+08:00,0xB25B,1,1,500,175,175,0,32,49,-53
2026-07-29T15:40:38.730+08:00,0xB25B,1,1,500,176,176,0,32,49,-53
2026-07-29T15:40:39.230+08:00,0xB25B,1,1,500,177,177,0,32,49,-59
2026-07-29T15:40:39.731+08:00,0xB25B,1,1,500,178,178,0,32,49,-55
2026-07-29T15:40:40.230+08:00,0xB25B,1,1,500,179,179,0,32,49,-55
2026-07-29T15:40:40.733+08:00,0xB25B,1,1,500,180,180,0,32,49,-56
2026-07-29T15:40:41.237+08:00,0xB25B,1,1,500,181,181,0,32,49,-55
2026-07-29T15:40:41.733+08:00,0xB25B,1,1,500,182,182,0,32,49,-55
2026-07-29T15:40:42.214+08:00,0xB25B,1,2,200,183,183,0,32,49,-57
2026-07-29T15:40:42.378+08:00,0xB25B,1,2,200,184,184,0,32,49,-57
2026-07-29T15:40:42.579+08:00,0xB25B,1,2,200,185,185,0,32,49,-56
2026-07-29T15:40:42.781+08:00,0xB25B,1,2,200,186,186,0,32,49,-56
2026-07-29T15:40:42.980+08:00,0xB25B,1,2,200,187,187,0,32,49,-57
2026-07-29T15:40:43.224+08:00,0xB25B,1,2,200,188,188,0,32,49,-60
2026-07-29T15:40:43.380+08:00,0xB25B,1,2,200,189,189,0,32,49,-59
2026-07-29T15:40:43.580+08:00,0xB25B,1,2,200,190,190,0,32,49,-58
2026-07-29T15:40:43.780+08:00,0xB25B,1,2,200,191,191,0,32,49,-58
2026-07-29T15:40:43.981+08:00,0xB25B,1,2,200,192,192,0,32,49,-59
2026-07-29T15:40:44.225+08:00,0xB25B,1,2,200,193,193,0,32,49,-59
2026-07-29T15:40:44.379+08:00,0xB25B,1,2,200,194,194,0,32,49,-58
2026-07-29T15:40:44.581+08:00,0xB25B,1,2,200,195,195,0,32,49,-59
2026-07-29T15:40:44.786+08:00,0xB25B,1,2,200,196,196,0,32,49,-56
2026-07-29T15:40:44.987+08:00,0xB25B,1,2,200,197,197,0,32,49,-56
2026-07-29T15:40:45.218+08:00,0xB25B,1,2,200,198,198,0,32,49,-58
2026-07-29T15:40:45.381+08:00,0xB25B,1,2,200,199,199,0,32,49,-59
2026-07-29T15:40:45.584+08:00,0xB25B,1,2,200,200,200,0,32,49,-60
2026-07-29T15:40:45.788+08:00,0xB25B,1,2,200,201,201,0,32,49,-59
2026-07-29T15:40:45.984+08:00,0xB25B,1,2,200,202,202,0,32,49,-58
2026-07-29T15:40:46.221+08:00,0xB25B,1,2,200,203,203,0,32,49,-59
2026-07-29T15:40:46.386+08:00,0xB25B,1,2,200,204,204,0,32,49,-59
2026-07-29T15:40:46.590+08:00,0xB25B,1,2,200,205,205,0,32,49,-58
2026-07-29T15:40:46.786+08:00,0xB25B,1,2,200,206,206,0,32,49,-58
2026-07-29T15:40:46.985+08:00,0xB25B,1,2,200,207,207,0,32,49,-57
2026-07-29T15:40:47.218+08:00,0xB25B,1,2,200,208,208,0,32,49,-59
2026-07-29T15:40:47.385+08:00,0xB25B,1,2,200,209,209,0,32,49,-59
2026-07-29T15:40:47.586+08:00,0xB25B,1,2,200,210,210,0,32,49,-59
2026-07-29T15:40:47.786+08:00,0xB25B,1,2,200,211,211,0,32,49,-59
2026-07-29T15:40:47.984+08:00,0xB25B,1,2,200,212,212,0,32,49,-57
2026-07-29T15:40:48.217+08:00,0xB25B,1,2,200,213,213,0,32,49,-57
2026-07-29T15:40:48.385+08:00,0xB25B,1,2,200,214,214,0,32,49,-58
2026-07-29T15:40:48.586+08:00,0xB25B,1,2,200,215,215,0,32,49,-58
2026-07-29T15:40:48.786+08:00,0xB25B,1,2,200,216,216,0,32,49,-59
2026-07-29T15:40:48.984+08:00,0xB25B,1,2,200,217,217,0,32,49,-58
2026-07-29T15:40:49.219+08:00,0xB25B,1,2,200,218,218,0,32,49,-57
2026-07-29T15:40:49.386+08:00,0xB25B,1,2,200,219,219,0,32,49,-57
2026-07-29T15:40:49.587+08:00,0xB25B,1,2,200,220,220,0,32,49,-57
2026-07-29T15:40:49.787+08:00,0xB25B,1,2,200,221,221,0,32,49,-57
2026-07-29T15:40:49.985+08:00,0xB25B,1,2,200,222,222,0,32,49,-58
2026-07-29T15:40:50.215+08:00,0xB25B,1,2,200,223,223,0,32,49,-57
2026-07-29T15:40:50.385+08:00,0xB25B,1,2,200,224,224,0,32,49,-58
2026-07-29T15:40:50.586+08:00,0xB25B,1,2,200,225,225,0,32,49,-58
2026-07-29T15:40:50.786+08:00,0xB25B,1,2,200,226,226,0,32,49,-58
2026-07-29T15:40:50.987+08:00,0xB25B,1,2,200,227,227,0,32,49,-59
2026-07-29T15:40:51.216+08:00,0xB25B,1,2,200,228,228,0,32,49,-59
2026-07-29T15:40:51.387+08:00,0xB25B,1,2,200,229,229,0,32,49,-59
2026-07-29T15:40:51.586+08:00,0xB25B,1,2,200,230,230,0,32,49,-58
2026-07-29T15:40:51.785+08:00,0xB25B,1,2,200,231,231,0,32,49,-58
2026-07-29T15:40:51.986+08:00,0xB25B,1,2,200,232,232,0,32,49,-58
2026-07-29T15:40:52.212+08:00,0xB25B,1,2,200,233,233,0,32,49,-57
2026-07-29T15:40:52.386+08:00,0xB25B,1,2,200,234,234,0,32,49,-57
2026-07-29T15:40:52.585+08:00,0xB25B,1,2,200,235,235,0,32,49,-57
2026-07-29T15:40:52.785+08:00,0xB25B,1,2,200,236,236,0,32,49,-59
2026-07-29T15:40:52.986+08:00,0xB25B,1,2,200,237,237,0,32,49,-59
2026-07-29T15:40:53.211+08:00,0xB25B,1,2,200,238,238,0,32,49,-58
2026-07-29T15:40:53.388+08:00,0xB25B,1,2,200,239,239,0,32,49,-57
2026-07-29T15:40:53.585+08:00,0xB25B,1,2,200,240,240,0,32,49,-58
2026-07-29T15:40:53.786+08:00,0xB25B,1,2,200,241,241,0,32,49,-59
2026-07-29T15:40:53.986+08:00,0xB25B,1,2,200,242,242,0,32,49,-58
2026-07-29T15:40:54.210+08:00,0xB25B,1,2,200,243,243,0,32,49,-60
2026-07-29T15:40:54.384+08:00,0xB25B,1,2,200,244,244,0,32,49,-58
2026-07-29T15:40:54.586+08:00,0xB25B,1,2,200,245,245,0,32,49,-58
2026-07-29T15:40:54.786+08:00,0xB25B,1,2,200,246,246,0,32,49,-59
2026-07-29T15:40:54.986+08:00,0xB25B,1,2,200,247,247,0,32,49,-57
2026-07-29T15:40:55.210+08:00,0xB25B,1,2,200,248,248,0,32,49,-59
2026-07-29T15:40:55.395+08:00,0xB25B,1,2,200,249,249,0,32,49,-59
2026-07-29T15:40:55.588+08:00,0xB25B,1,2,200,250,250,0,32,49,-59
2026-07-29T15:40:55.785+08:00,0xB25B,1,2,200,251,251,0,32,49,-59
2026-07-29T15:40:55.986+08:00,0xB25B,1,2,200,252,252,0,32,49,-59
2026-07-29T15:40:56.210+08:00,0xB25B,1,2,200,253,253,0,32,49,-61
2026-07-29T15:40:56.386+08:00,0xB25B,1,2,200,254,254,0,32,49,-60
2026-07-29T15:40:56.585+08:00,0xB25B,1,2,200,255,255,0,32,49,-59
2026-07-29T15:40:56.786+08:00,0xB25B,1,2,200,256,256,0,32,49,-59
2026-07-29T15:40:56.985+08:00,0xB25B,1,2,200,257,257,0,32,49,-59
2026-07-29T15:40:57.219+08:00,0xB25B,1,2,200,258,258,0,32,49,-60
2026-07-29T15:40:57.386+08:00,0xB25B,1,2,200,259,259,0,32,49,-58
2026-07-29T15:40:57.587+08:00,0xB25B,1,2,200,260,260,0,32,49,-58
2026-07-29T15:40:57.787+08:00,0xB25B,1,2,200,261,261,0,32,49,-58
2026-07-29T15:40:57.991+08:00,0xB25B,1,2,200,262,262,0,32,49,-58
2026-07-29T15:40:58.217+08:00,0xB25B,1,2,200,263,263,0,32,49,-59
2026-07-29T15:40:58.385+08:00,0xB25B,1,2,200,264,264,0,32,49,-59
2026-07-29T15:40:58.586+08:00,0xB25B,1,2,200,265,265,0,32,49,-59
2026-07-29T15:40:58.786+08:00,0xB25B,1,2,200,266,266,0,32,49,-59
2026-07-29T15:40:58.987+08:00,0xB25B,1,2,200,267,267,0,32,49,-58
2026-07-29T15:40:59.214+08:00,0xB25B,1,2,200,268,268,0,32,49,-58
2026-07-29T15:40:59.385+08:00,0xB25B,1,2,200,269,269,0,32,49,-58
2026-07-29T15:40:59.585+08:00,0xB25B,1,2,200,270,270,0,32,49,-58
2026-07-29T15:40:59.785+08:00,0xB25B,1,2,200,271,271,0,32,49,-59
2026-07-29T15:40:59.987+08:00,0xB25B,1,2,200,272,272,0,32,49,-59
2026-07-29T15:41:00.211+08:00,0xB25B,1,2,200,273,273,0,32,49,-59
2026-07-29T15:41:00.386+08:00,0xB25B,1,2,200,274,274,0,32,49,-59
2026-07-29T15:41:00.589+08:00,0xB25B,1,2,200,275,275,0,32,49,-59
2026-07-29T15:41:00.786+08:00,0xB25B,1,2,200,276,276,0,32,49,-59
2026-07-29T15:41:00.985+08:00,0xB25B,1,2,200,277,277,0,32,49,-59
2026-07-29T15:41:01.213+08:00,0xB25B,1,2,200,278,278,0,32,49,-59
2026-07-29T15:41:01.387+08:00,0xB25B,1,2,200,279,279,0,32,49,-60
2026-07-29T15:41:01.584+08:00,0xB25B,1,2,200,280,280,0,32,49,-59
2026-07-29T15:41:01.787+08:00,0xB25B,1,2,200,281,281,0,32,49,-59
2026-07-29T15:41:01.986+08:00,0xB25B,1,2,200,282,282,0,32,49,-57
2026-07-29T15:41:02.219+08:00,0xB25B,1,2,200,283,283,0,32,49,-56
2026-07-29T15:41:02.385+08:00,0xB25B,1,2,200,284,284,0,32,49,-56
2026-07-29T15:41:02.584+08:00,0xB25B,1,2,200,285,285,0,32,49,-57
2026-07-29T15:41:02.787+08:00,0xB25B,1,2,200,286,286,0,32,49,-58
2026-07-29T15:41:02.984+08:00,0xB25B,1,2,200,287,287,0,32,49,-58
2026-07-29T15:41:03.223+08:00,0xB25B,1,2,200,288,288,0,32,49,-57
2026-07-29T15:41:03.385+08:00,0xB25B,1,2,200,289,289,0,32,49,-56
2026-07-29T15:41:03.588+08:00,0xB25B,1,2,200,290,290,0,32,49,-57
2026-07-29T15:41:03.787+08:00,0xB25B,1,2,200,291,291,0,32,49,-58
2026-07-29T15:41:03.986+08:00,0xB25B,1,2,200,292,292,0,32,49,-58
2026-07-29T15:41:04.218+08:00,0xB25B,1,2,200,293,293,0,32,49,-58
2026-07-29T15:41:04.386+08:00,0xB25B,1,2,200,294,294,0,32,49,-58
2026-07-29T15:41:04.586+08:00,0xB25B,1,2,200,295,295,0,32,49,-58
2026-07-29T15:41:04.786+08:00,0xB25B,1,2,200,296,296,0,32,49,-58
2026-07-29T15:41:04.985+08:00,0xB25B,1,2,200,297,297,0,32,49,-57
2026-07-29T15:41:05.216+08:00,0xB25B,1,2,200,298,298,0,32,49,-57
2026-07-29T15:41:05.385+08:00,0xB25B,1,2,200,299,299,0,32,49,-57
2026-07-29T15:41:05.587+08:00,0xB25B,1,2,200,300,300,0,32,49,-57
2026-07-29T15:41:05.785+08:00,0xB25B,1,2,200,301,301,0,32,49,-59
2026-07-29T15:41:05.986+08:00,0xB25B,1,2,200,302,302,0,32,49,-57
2026-07-29T15:41:06.215+08:00,0xB25B,1,2,200,303,303,0,32,49,-57
2026-07-29T15:41:06.385+08:00,0xB25B,1,2,200,304,304,0,32,49,-57
2026-07-29T15:41:06.589+08:00,0xB25B,1,2,200,305,305,0,32,49,-57
2026-07-29T15:41:06.797+08:00,0xB25B,1,2,200,306,306,0,32,49,-58
2026-07-29T15:41:06.985+08:00,0xB25B,1,2,200,307,307,0,32,49,-58
2026-07-29T15:41:07.225+08:00,0xB25B,1,2,200,308,308,0,32,49,-58
2026-07-29T15:41:07.387+08:00,0xB25B,1,2,200,309,309,0,32,49,-57
2026-07-29T15:41:07.586+08:00,0xB25B,1,2,200,310,310,0,32,49,-58
2026-07-29T15:41:07.785+08:00,0xB25B,1,2,200,311,311,0,32,49,-57
2026-07-29T15:41:07.984+08:00,0xB25B,1,2,200,312,312,0,32,49,-57
2026-07-29T15:41:08.220+08:00,0xB25B,1,2,200,313,313,0,32,49,-57
2026-07-29T15:41:08.386+08:00,0xB25B,1,2,200,314,314,0,32,49,-57
2026-07-29T15:41:08.585+08:00,0xB25B,1,2,200,315,315,0,32,49,-57
2026-07-29T15:41:08.785+08:00,0xB25B,1,2,200,316,316,0,32,49,-57
2026-07-29T15:41:08.986+08:00,0xB25B,1,2,200,317,317,0,32,49,-57
2026-07-29T15:41:09.215+08:00,0xB25B,1,2,200,318,318,0,32,49,-57
2026-07-29T15:41:09.386+08:00,0xB25B,1,2,200,319,319,0,32,49,-57
2026-07-29T15:41:09.584+08:00,0xB25B,1,2,200,320,320,0,32,49,-57
2026-07-29T15:41:09.787+08:00,0xB25B,1,2,200,321,321,0,32,49,-57
2026-07-29T15:41:09.997+08:00,0xB25B,1,2,200,322,322,0,32,49,-57
2026-07-29T15:41:10.213+08:00,0xB25B,1,2,200,323,323,0,32,49,-57
2026-07-29T15:41:10.385+08:00,0xB25B,1,2,200,324,324,0,32,49,-57
2026-07-29T15:41:10.586+08:00,0xB25B,1,2,200,325,325,0,32,49,-57
2026-07-29T15:41:10.786+08:00,0xB25B,1,2,200,326,326,0,32,49,-57
2026-07-29T15:41:10.986+08:00,0xB25B,1,2,200,327,327,0,32,49,-56
2026-07-29T15:41:11.211+08:00,0xB25B,1,2,200,328,328,0,32,49,-56
2026-07-29T15:41:11.391+08:00,0xB25B,1,2,200,329,329,0,32,49,-57
2026-07-29T15:41:11.585+08:00,0xB25B,1,2,200,330,330,0,32,49,-57
2026-07-29T15:41:11.786+08:00,0xB25B,1,2,200,331,331,0,32,49,-57
2026-07-29T15:41:11.986+08:00,0xB25B,1,2,200,332,332,0,32,49,-57
2026-07-29T15:41:12.214+08:00,0xB25B,1,2,200,333,333,0,32,49,-57
2026-07-29T15:41:12.385+08:00,0xB25B,1,2,200,334,334,0,32,49,-57
2026-07-29T15:41:12.585+08:00,0xB25B,1,2,200,335,335,0,32,49,-57
2026-07-29T15:41:12.785+08:00,0xB25B,1,2,200,336,336,0,32,49,-56
2026-07-29T15:41:12.987+08:00,0xB25B,1,2,200,337,337,0,32,49,-56
2026-07-29T15:41:13.211+08:00,0xB25B,1,2,200,338,338,0,32,49,-55
2026-07-29T15:41:13.386+08:00,0xB25B,1,2,200,339,339,0,32,49,-55
2026-07-29T15:41:13.586+08:00,0xB25B,1,2,200,340,340,0,32,49,-57
2026-07-29T15:41:13.786+08:00,0xB25B,1,2,200,341,341,0,32,49,-58
2026-07-29T15:41:13.986+08:00,0xB25B,1,2,200,342,342,0,32,49,-56
2026-07-29T15:41:14.223+08:00,0xB25B,1,2,200,343,343,0,32,49,-59
2026-07-29T15:41:14.386+08:00,0xB25B,1,2,200,344,344,0,32,49,-59
2026-07-29T15:41:14.592+08:00,0xB25B,1,2,200,345,345,0,32,49,-57
2026-07-29T15:41:14.786+08:00,0xB25B,1,2,200,346,346,0,32,49,-55
2026-07-29T15:41:14.922+08:00,0xB25B,1,3,100,347,347,0,32,49,-56
2026-07-29T15:41:15.022+08:00,0xB25B,1,3,100,348,348,0,32,49,-54
2026-07-29T15:41:15.121+08:00,0xB25B,1,3,100,349,349,0,32,49,-56
2026-07-29T15:41:15.222+08:00,0xB25B,1,3,100,350,350,0,32,49,-57
2026-07-29T15:41:15.321+08:00,0xB25B,1,3,100,351,351,0,32,49,-57
2026-07-29T15:41:15.424+08:00,0xB25B,1,3,100,352,352,0,32,49,-55
2026-07-29T15:41:15.525+08:00,0xB25B,1,3,100,353,353,0,32,49,-55
2026-07-29T15:41:15.624+08:00,0xB25B,1,3,100,354,354,0,32,49,-56
2026-07-29T15:41:15.723+08:00,0xB25B,1,3,100,355,355,0,32,49,-58
2026-07-29T15:41:15.824+08:00,0xB25B,1,3,100,356,356,0,32,49,-58
2026-07-29T15:41:15.922+08:00,0xB25B,1,3,100,357,357,0,32,49,-58
2026-07-29T15:41:16.023+08:00,0xB25B,1,3,100,358,358,0,32,49,-56
2026-07-29T15:41:16.123+08:00,0xB25B,1,3,100,359,359,0,32,49,-55
2026-07-29T15:41:16.223+08:00,0xB25B,1,3,100,360,360,0,32,49,-55
2026-07-29T15:41:16.324+08:00,0xB25B,1,3,100,361,361,0,32,49,-56
2026-07-29T15:41:16.427+08:00,0xB25B,1,3,100,362,362,0,32,49,-55
2026-07-29T15:41:16.526+08:00,0xB25B,1,3,100,363,363,0,32,49,-55
2026-07-29T15:41:16.626+08:00,0xB25B,1,3,100,364,364,0,32,49,-56
2026-07-29T15:41:16.725+08:00,0xB25B,1,3,100,365,365,0,32,49,-55
2026-07-29T15:41:16.825+08:00,0xB25B,1,3,100,366,366,0,32,49,-55
2026-07-29T15:41:16.926+08:00,0xB25B,1,3,100,367,367,0,32,49,-55
2026-07-29T15:41:17.026+08:00,0xB25B,1,3,100,368,368,0,32,49,-56
2026-07-29T15:41:17.127+08:00,0xB25B,1,3,100,369,369,0,32,49,-56
2026-07-29T15:41:17.231+08:00,0xB25B,1,3,100,370,370,0,32,49,-56
2026-07-29T15:41:17.327+08:00,0xB25B,1,3,100,371,371,0,32,49,-56
2026-07-29T15:41:17.428+08:00,0xB25B,1,3,100,372,372,0,32,49,-56
2026-07-29T15:41:17.526+08:00,0xB25B,1,3,100,373,373,0,32,49,-56
2026-07-29T15:41:17.627+08:00,0xB25B,1,3,100,374,374,0,32,49,-55
2026-07-29T15:41:17.725+08:00,0xB25B,1,3,100,375,375,0,32,49,-55
